,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,imdb_score_label
3530,133.0,103.0,6.0,935.0,7000.0,532988.0,5863,9660,0.0,25.0,7000000.0,2015.0,1000.0,6.5,1.85,0,Good
3531,104.0,108.0,30.0,281.0,474.0,453079.0,4124,2029,4.0,29.0,7000000.0,2010.0,403.0,5.9,2.35,916,Average
3533,27.0,118.0,0.0,410.0,26000.0,46451.0,7663,27756,2.0,38.0,7000000.0,2010.0,854.0,6.0,1.85,694,Average
3540,38.0,115.0,16000.0,240.0,16000.0,41400000.0,39451,17209,0.0,138.0,6900000.0,1985.0,455.0,7.3,2.35,0,Good
3542,152.0,102.0,0.0,787.0,14000.0,7993039.0,120036,18643,1.0,408.0,6900000.0,1993.0,1000.0,7.7,1.85,10000,Good
3547,74.0,108.0,3.0,436.0,710.0,49526.0,16299,2119,1.0,129.0,6800000.0,2005.0,697.0,7.0,2.35,1000,Good
3548,25.0,101.0,0.0,83.0,240.0,10696.0,10771,490,8.0,65.0,6800000.0,2003.0,83.0,6.4,2.35,413,Good
3554,271.0,99.0,40.0,300.0,1000.0,84263837.0,81699,2323,0.0,291.0,6500000.0,2014.0,421.0,5.4,2.35,45000,Average
3556,64.0,112.0,309.0,15.0,27.0,57504069.0,94139,106,2.0,183.0,6000000.0,1991.0,26.0,7.8,1.85,0,Good
3557,18.0,108.0,7.0,51.0,699.0,54215416.0,21409,936,1.0,63.0,6500000.0,1987.0,63.0,6.8,1.85,0,Good
3559,121.0,104.0,0.0,517.0,754.0,31899000.0,23986,2442,0.0,201.0,6500000.0,1980.0,567.0,7.1,2.35,0,Good
3560,14.0,108.0,208.0,689.0,876.0,24103594.0,6384,4840,0.0,54.0,6500000.0,1993.0,827.0,6.2,1.85,391,Good
3561,137.0,102.0,218.0,376.0,900.0,16842303.0,59474,2475,3.0,418.0,6500000.0,1999.0,563.0,7.3,2.35,0,Good
3562,111.0,88.0,132.0,180.0,435.0,13367101.0,19715,1140,2.0,166.0,6500000.0,2006.0,230.0,5.9,2.35,515,Average
3564,97.0,91.0,38.0,91.0,730.0,10149779.0,8294,1405,0.0,160.0,6500000.0,1999.0,461.0,3.6,2.35,342,Bad
3568,4.0,100.0,0.0,266.0,1000.0,2024854.0,564,1942,2.0,21.0,6500000.0,2005.0,373.0,6.6,2.35,19,Good
3570,84.0,97.0,15.0,874.0,18000.0,1029017.0,12049,21107,2.0,135.0,6500000.0,2004.0,986.0,6.8,2.35,1000,Good
3572,217.0,105.0,38.0,706.0,12000.0,66637.0,29608,14462,0.0,92.0,6500000.0,2009.0,712.0,7.2,2.35,0,Good
3580,93.0,123.0,0.0,781.0,1000.0,2122561.0,99033,3254,6.0,434.0,6000000.0,1995.0,898.0,7.2,1.85,0,Good
3581,124.0,110.0,116.0,898.0,1000.0,181360000.0,170027,5127,2.0,350.0,6000000.0,1978.0,944.0,7.2,2.35,13000,Good
3583,288.0,122.0,909.0,282.0,503.0,119078393.0,113152,1448,0.0,1416.0,6000000.0,2004.0,328.0,7.5,1.85,0,Good
3584,130.0,110.0,131.0,399.0,640.0,102308900.0,152089,2169,1.0,309.0,6000000.0,1969.0,566.0,8.1,2.35,0,Very good
3585,145.0,139.0,55.0,266.0,382.0,102300000.0,107408,2045,2.0,259.0,6000000.0,1964.0,279.0,7.8,1.66,0,Good
3586,62.0,124.0,0.0,535.0,2000.0,54800000.0,35130,5122,3.0,283.0,6000000.0,1980.0,553.0,7.8,1.85,0,Good
3587,188.0,120.0,153.0,447.0,1000.0,24004159.0,68722,3175,0.0,191.0,110000000.0,2004.0,1000.0,5.8,2.35,0,Average
3588,120.0,152.0,34.0,249.0,804.0,43650000.0,71919,1802,0.0,316.0,6000000.0,1961.0,271.0,7.6,2.2,0,Good
3589,71.0,98.0,11000.0,484.0,13000.0,39800000.0,81599,14921,3.0,250.0,6000000.0,1980.0,573.0,7.4,1.85,0,Good
3590,52.0,106.0,10.0,578.0,3000.0,27457409.0,3198,6419,4.0,43.0,6000000.0,2001.0,685.0,6.3,1.85,478,Good
3591,18.0,106.0,44.0,328.0,865.0,25047631.0,6585,2724,0.0,50.0,6000000.0,1999.0,405.0,6.9,1.85,990,Good
3592,162.0,106.0,0.0,574.0,18000.0,23272306.0,740918,20821,4.0,1182.0,6000000.0,1995.0,979.0,8.6,2.35,28000,Very good
3593,88.0,89.0,81.0,92.0,321.0,22168359.0,29659,584,0.0,227.0,8000000.0,1989.0,101.0,5.1,1.85,1000,Average
3595,391.0,109.0,0.0,120.0,1000.0,26236603.0,251349,1582,0.0,547.0,6000000.0,2008.0,245.0,7.9,2.35,10000,Good
3596,32.0,144.0,54.0,332.0,469.0,20400000.0,6304,2037,0.0,87.0,8000000.0,1946.0,436.0,6.9,1.37,403,Good
3597,119.0,90.0,378.0,658.0,957.0,18621249.0,45859,4611,9.0,340.0,6000000.0,2000.0,925.0,7.5,1.85,0,Good
3599,22.0,121.0,0.0,182.0,413.0,14545844.0,4756,1284,4.0,38.0,6500000.0,1988.0,282.0,5.8,1.85,624,Average
3600,52.0,89.0,0.0,405.0,555.0,13235267.0,12339,1752,2.0,32.0,6000000.0,2007.0,484.0,2.9,1.85,256,Bad
3603,34.0,104.0,80.0,658.0,8000.0,12793213.0,18286,10430,4.0,73.0,6000000.0,1988.0,960.0,6.2,1.85,0,Good
3606,25.0,98.0,38.0,360.0,1000.0,11797927.0,4582,3221,0.0,52.0,6000000.0,1995.0,475.0,6.1,1.85,985,Good
3608,137.0,96.0,2.0,120.0,742.0,11642254.0,22929,1308,1.0,287.0,3000000.0,1989.0,256.0,5.2,1.85,926,Average
3609,231.0,99.0,0.0,84.0,11000.0,9203192.0,45396,11328,1.0,136.0,5000000.0,2011.0,106.0,6.8,1.85,15000,Good
3611,115.0,122.0,0.0,221.0,697.0,8596914.0,23023,1517,0.0,148.0,6000000.0,2000.0,394.0,7.0,1.85,0,Good
3612,67.0,101.0,112.0,612.0,1000.0,6851636.0,13010,2697,5.0,182.0,6000000.0,1999.0,744.0,5.9,1.85,0,Average
3613,216.0,102.0,49.0,10000.0,24000.0,11434867.0,59637,51355,1.0,130.0,6000000.0,2012.0,14000.0,7.1,1.85,21000,Good
3614,133.0,84.0,4.0,546.0,8000.0,5895238.0,17169,10123,1.0,70.0,6000000.0,2012.0,806.0,5.5,2.35,9000,Average
3615,149.0,104.0,20.0,130.0,3000.0,6670712.0,27301,3825,6.0,101.0,6000000.0,2009.0,591.0,7.4,1.85,0,Good
3617,42.0,94.0,0.0,664.0,1000.0,4693919.0,11011,4484,0.0,78.0,6500000.0,2008.0,1000.0,4.6,1.85,422,Average
3618,152.0,90.0,0.0,826.0,4000.0,4859475.0,116910,7103,0.0,520.0,6000000.0,1999.0,899.0,7.2,1.85,0,Good
3620,76.0,90.0,138.0,263.0,373.0,4542775.0,18313,1831,2.0,73.0,6000000.0,2009.0,308.0,5.1,1.85,985,Average
3621,149.0,106.0,0.0,379.0,17000.0,3588432.0,29341,18947,4.0,93.0,6000000.0,2014.0,1000.0,6.7,2.35,0,Good
3624,108.0,95.0,263.0,179.0,263.0,3029081.0,26300,993,0.0,231.0,6000000.0,2001.0,261.0,7.8,1.85,0,Good
3625,17.0,99.0,23.0,82.0,97.0,3273588.0,4195,382,1.0,50.0,6000000.0,1993.0,91.0,6.7,1.85,0,Good
3627,129.0,99.0,53.0,491.0,4000.0,2207975.0,28855,8297,0.0,190.0,6000000.0,2003.0,3000.0,7.2,2.35,0,Good
3628,84.0,95.0,8.0,15.0,244.0,2025238.0,9589,489,3.0,105.0,6000000.0,2001.0,230.0,5.8,1.85,289,Average
3631,147.0,99.0,129.0,362.0,976.0,2077046.0,27266,2748,2.0,75.0,6000000.0,2008.0,617.0,7.0,2.35,0,Good
3634,17.0,107.0,0.0,284.0,721.0,869325.0,2281,2000,2.0,16.0,6000000.0,1991.0,514.0,3.8,1.85,125,Bad
3635,16.0,90.0,11.0,316.0,767.0,399611.0,1245,2370,2.0,29.0,6000000.0,2010.0,529.0,5.7,1.85,0,Average
3637,63.0,96.0,19.0,71.0,1000.0,115862.0,7394,2163,2.0,50.0,6000000.0,2009.0,943.0,6.7,2.35,0,Good
3639,36.0,97.0,781.0,90.0,596.0,117560.0,2330,1081,0.0,29.0,6000000.0,2006.0,206.0,6.2,1.85,224,Good
3642,26.0,85.0,0.0,499.0,11000.0,36497.0,7367,14599,0.0,37.0,6000000.0,2008.0,826.0,4.7,1.85,850,Average
3647,162.0,95.0,24.0,874.0,16000.0,65804.0,32512,27575,1.0,86.0,12000000.0,2012.0,10000.0,6.3,2.35,0,Good
3654,136.0,115.0,58.0,400.0,33000.0,31874869.0,43575,34605,0.0,302.0,50000000.0,2002.0,455.0,6.1,1.85,0,Good
3663,68.0,141.0,407.0,501.0,688.0,3064356.0,3433,2584,6.0,81.0,5600000.0,2002.0,659.0,6.9,1.85,160,Good
3664,25.0,95.0,17.0,255.0,592.0,7009668.0,8707,2000,6.0,36.0,5600000.0,2006.0,378.0,2.1,1.85,244,Bad
3668,119.0,129.0,131.0,417.0,1000.0,159600000.0,175607,2387,0.0,252.0,5500000.0,1973.0,559.0,8.3,1.85,0,Very good
3670,62.0,116.0,0.0,476.0,907.0,50382128.0,10472,2723,0.0,202.0,5500000.0,2005.0,637.0,5.6,1.85,0,Average
3672,364.0,90.0,23000.0,694.0,23000.0,24475193.0,190494,44265,1.0,314.0,3000000.0,2013.0,19000.0,6.6,2.35,33000,Good
3674,122.0,111.0,72.0,722.0,19000.0,6200756.0,96129,34106,0.0,488.0,7000000.0,2001.0,12000.0,7.4,1.85,5000,Good
3679,91.0,104.0,10.0,93.0,715.0,1056102.0,18792,1315,0.0,153.0,5000000.0,2003.0,436.0,6.6,1.85,1000,Good
3680,103.0,120.0,0.0,388.0,782.0,27545445.0,59524,2892,2.0,418.0,6500000.0,1989.0,652.0,7.9,1.85,0,Good
3681,27.0,99.0,56.0,781.0,4000.0,56007.0,3754,6776,3.0,69.0,5500000.0,2001.0,902.0,4.9,2.35,113,Average
3687,48.0,96.0,3.0,38.0,472.0,27445.0,3788,561,5.0,31.0,9000000.0,2011.0,39.0,5.3,1.85,1000,Average
3688,65.0,96.0,136.0,139.0,4000.0,766487.0,15315,4883,4.0,117.0,5250000.0,2007.0,543.0,5.0,1.85,915,Average
3696,318.0,106.0,0.0,482.0,852.0,83574831.0,109214,2975,0.0,269.0,5000000.0,2013.0,618.0,6.6,2.35,35000,Good
3697,250.0,95.0,163.0,651.0,1000.0,87025093.0,188679,4134,0.0,864.0,4000000.0,2005.0,654.0,6.6,1.85,0,Good
3698,411.0,104.0,16.0,82.0,14000.0,71897215.0,126893,14504,0.0,440.0,15000000.0,2016.0,338.0,7.3,2.35,33000,Good
3699,106.0,87.0,79.0,218.0,608.0,64267897.0,67992,1770,0.0,327.0,5000000.0,2002.0,362.0,6.6,1.85,0,Good
3700,159.0,81.0,26.0,300.0,2000.0,56536016.0,13523,3344,0.0,95.0,4900000.0,2016.0,509.0,6.9,2.35,0,Good
3701,251.0,94.0,24.0,434.0,581.0,104007828.0,76828,2371,0.0,314.0,5000000.0,2011.0,438.0,5.8,1.85,24000,Average
3702,183.0,89.0,10.0,704.0,852.0,50820940.0,31915,5056,0.0,159.0,5000000.0,2014.0,707.0,4.4,2.35,18000,Average
3703,131.0,88.0,55.0,150.0,506.0,44793200.0,49820,1584,0.0,311.0,4500000.0,1987.0,449.0,6.6,1.85,0,Good
3704,297.0,108.0,0.0,458.0,1000.0,43771291.0,79916,3215,1.0,279.0,5000000.0,2015.0,562.0,7.1,2.35,15000,Good
3706,248.0,96.0,24.0,113.0,235.0,53884821.0,51204,799,0.0,247.0,5000000.0,2012.0,119.0,4.6,1.85,26000,Average
3707,42.0,135.0,28.0,275.0,726.0,36000000.0,6359,1920,1.0,69.0,5000000.0,1953.0,422.0,6.8,2.2,0,Good
3709,91.0,93.0,54.0,581.0,40000.0,34872293.0,30765,42002,0.0,252.0,8500000.0,1991.0,618.0,4.9,1.85,963,Average
3710,185.0,109.0,260.0,592.0,9000.0,34468224.0,105568,11736,2.0,533.0,4500000.0,2003.0,844.0,7.3,1.85,0,Good
3712,220.0,101.0,52.0,332.0,510.0,32453345.0,31791,2161,0.0,155.0,5000000.0,2014.0,358.0,5.0,1.78,10000,Average
3714,471.0,117.0,212.0,896.0,11000.0,27296514.0,326494,17738,0.0,340.0,5000000.0,2013.0,3000.0,8.0,2.35,65000,Good
3715,152.0,83.0,26.0,801.0,10000.0,25799043.0,28513,11771,0.0,126.0,3300000.0,2015.0,830.0,5.2,2.35,0,Average
3716,274.0,113.0,22000.0,379.0,716.0,25530884.0,845580,1997,0.0,2067.0,9000000.0,2000.0,651.0,8.5,2.35,40000,Very good
3717,336.0,104.0,59.0,202.0,972.0,27689474.0,85688,2071,0.0,339.0,5000000.0,2013.0,407.0,6.5,2.35,23000,Good
3718,174.0,97.0,0.0,657.0,1000.0,24138847.0,114797,2990,3.0,472.0,5000000.0,2006.0,898.0,7.4,1.85,0,Good
3720,276.0,103.0,214.0,424.0,7000.0,21501098.0,115813,8375,1.0,216.0,5000000.0,2013.0,468.0,7.4,1.85,22000,Good
3721,12.0,94.0,0.0,287.0,901.0,19281235.0,3571,2523,0.0,11.0,5000000.0,1991.0,413.0,5.1,1.85,232,Average
3723,28.0,77.0,0.0,73.0,2000.0,19421271.0,2448,2908,1.0,18.0,5000000.0,1999.0,804.0,5.0,1.33,122,Average
3724,95.0,134.0,3000.0,77.0,205.0,20733485.0,11622,428,1.0,157.0,5000000.0,1997.0,130.0,7.2,1.85,1000,Good
3726,179.0,90.0,37.0,1000.0,11000.0,24809547.0,74875,15710,1.0,115.0,5000000.0,2011.0,3000.0,6.4,1.85,11000,Good
3728,22.0,104.0,0.0,498.0,1000.0,23031390.0,4345,2868,9.0,26.0,4500000.0,1998.0,597.0,5.6,1.85,575,Average
3729,92.0,95.0,596.0,697.0,1000.0,16017403.0,17333,3300,2.0,153.0,5000000.0,2001.0,835.0,6.2,1.85,0,Good
3730,196.0,93.0,66.0,161.0,1000.0,21197315.0,49948,1410,0.0,211.0,5000000.0,2014.0,200.0,6.1,1.85,14000,Good
3731,9.0,106.0,23.0,467.0,1000.0,17382982.0,5975,2840,0.0,33.0,5000000.0,2014.0,694.0,5.2,1.85,0,Average
3732,31.0,109.0,148.0,426.0,2000.0,14821531.0,6915,3843,2.0,209.0,6000000.0,1997.0,434.0,7.3,1.85,599,Good
3733,309.0,101.0,25.0,423.0,17000.0,18656400.0,86077,19673,1.0,195.0,5000000.0,2014.0,2000.0,7.5,1.85,45000,Good
3736,129.0,100.0,6.0,65.0,935.0,14343976.0,22961,1327,0.0,291.0,5000000.0,1989.0,120.0,4.5,1.85,1000,Average
3737,168.0,95.0,38.0,249.0,567.0,241437427.0,102071,1495,3.0,756.0,5000000.0,2002.0,312.0,6.6,1.85,5000,Good
3738,444.0,94.0,520.0,192.0,11000.0,14123773.0,108683,12306,4.0,561.0,5000000.0,2012.0,892.0,5.3,2.35,25000,Average
3739,123.0,93.0,13.0,141.0,742.0,15126948.0,20815,1227,0.0,335.0,5000000.0,1995.0,152.0,4.9,1.85,0,Average
3742,74.0,82.0,7.0,664.0,1000.0,13350177.0,7904,4856,5.0,113.0,5000000.0,2008.0,984.0,3.8,1.85,562,Bad
3743,68.0,135.0,407.0,111.0,11000.0,13269963.0,23202,11400,2.0,173.0,5000000.0,1996.0,189.0,7.6,2.35,0,Good
3744,144.0,88.0,27.0,101.0,742.0,17768000.0,29629,1136,0.0,374.0,5000000.0,1988.0,120.0,5.9,1.85,0,Average
3745,96.0,89.0,17.0,85.0,690.0,12947763.0,10624,1160,0.0,125.0,5000000.0,1986.0,190.0,6.2,2.35,0,Good
3746,42.0,110.0,272.0,551.0,801.0,14100000.0,14995,2943,6.0,87.0,5000000.0,1982.0,796.0,7.2,1.85,0,Good
3747,29.0,107.0,8.0,268.0,926.0,12200000.0,7973,2383,0.0,65.0,5000000.0,1983.0,400.0,6.3,1.85,0,Good
3748,228.0,86.0,17.0,205.0,520.0,17683670.0,47227,1520,0.0,323.0,5000000.0,2011.0,270.0,5.2,1.33,0,Average
3749,195.0,91.0,19.0,260.0,968.0,12055108.0,61151,2528,0.0,134.0,8000000.0,2008.0,934.0,6.9,2.35,0,Good
3750,203.0,103.0,66.0,13.0,155.0,27285953.0,48675,259,0.0,214.0,5000000.0,2015.0,78.0,6.8,1.85,16000,Good
3754,45.0,99.0,1000.0,409.0,849.0,10572742.0,2326,2269,1.0,21.0,8000000.0,2009.0,578.0,6.1,1.85,738,Good
3757,29.0,82.0,99.0,44.0,93.0,9628751.0,5164,315,0.0,65.0,5000000.0,2000.0,45.0,5.9,1.85,207,Average
3758,121.0,92.0,12.0,797.0,3000.0,8786715.0,40274,5668,5.0,324.0,5000000.0,2004.0,835.0,6.9,1.85,0,Good
3761,56.0,90.0,23.0,560.0,847.0,6755271.0,7319,3004,4.0,131.0,5000000.0,2001.0,591.0,5.3,1.85,327,Average
3763,59.0,150.0,3.0,448.0,859.0,6157157.0,21416,3942,1.0,198.0,5000000.0,1989.0,448.0,7.0,1.85,0,Good
3765,60.0,91.0,84.0,572.0,1000.0,5480318.0,9427,2691,0.0,79.0,5000000.0,1998.0,778.0,6.6,1.85,462,Good
3767,81.0,95.0,4000.0,334.0,4000.0,5308707.0,15053,5245,2.0,165.0,5000000.0,2001.0,585.0,6.4,1.85,393,Good
3773,109.0,110.0,19.0,39.0,25000.0,4040588.0,12233,25676,0.0,89.0,5000000.0,2008.0,579.0,6.8,2.35,0,Good
3776,12.0,121.0,35.0,473.0,4000.0,4700361.0,2047,6617,0.0,29.0,5000000.0,2015.0,849.0,4.6,2.35,0,Average
3777,155.0,97.0,7.0,939.0,8000.0,2711210.0,40305,10517,1.0,86.0,5000000.0,2010.0,981.0,6.4,2.35,0,Good
3778,81.0,116.0,52.0,102.0,624.0,1980338.0,12366,1209,2.0,151.0,5000000.0,1998.0,385.0,7.0,1.85,507,Good
3780,19.0,103.0,261.0,145.0,722.0,1100000.0,3665,1201,0.0,39.0,5000000.0,1992.0,280.0,6.8,1.85,247,Good
3781,163.0,112.0,52.0,688.0,10000.0,2445646.0,32382,12897,1.0,99.0,5000000.0,2014.0,963.0,7.0,2.35,13000,Good
3782,248.0,91.0,263.0,192.0,967.0,2221809.0,40618,1582,0.0,144.0,5000000.0,2010.0,289.0,7.0,1.85,0,Good
3783,39.0,98.0,13.0,600.0,3000.0,296665.0,12675,5185,1.0,158.0,5000000.0,2003.0,971.0,6.3,1.85,0,Good
3784,322.0,95.0,57.0,233.0,727.0,3219029.0,28845,1836,0.0,125.0,5000000.0,2015.0,442.0,7.1,2.35,10000,Good
3787,83.0,91.0,0.0,65.0,387.0,1040879.0,54478,648,0.0,184.0,7000000.0,1996.0,96.0,7.1,1.85,0,Good
3788,37.0,97.0,18000.0,977.0,10000.0,326308.0,6632,13718,3.0,69.0,5000000.0,1996.0,1000.0,6.1,2.35,225,Good
3793,27.0,90.0,6.0,940.0,3000.0,124720.0,1560,4987,0.0,15.0,5000000.0,2008.0,1000.0,7.3,1.85,777,Good
3795,31.0,90.0,204.0,697.0,1000.0,99147.0,1884,3207,3.0,28.0,2000000.0,1998.0,697.0,6.2,1.85,69,Good
3798,133.0,90.0,0.0,15.0,343.0,65087.0,8824,408,0.0,108.0,5000000.0,2007.0,29.0,6.2,1.85,559,Good
3821,104.0,148.0,0.0,263.0,3000.0,24475416.0,72443,3967,0.0,309.0,890000.0,1996.0,324.0,8.0,1.85,0,Good
3823,303.0,93.0,0.0,581.0,1000.0,47277326.0,138814,2990,0.0,1516.0,4800000.0,2005.0,1000.0,5.9,2.35,0,Average
3825,359.0,121.0,337.0,41.0,982.0,1729969.0,68211,1520,0.0,219.0,5000000.0,2011.0,463.0,7.4,2.35,14000,Good
3826,130.0,118.0,7.0,339.0,968.0,1705139.0,4695,2545,0.0,69.0,4700000.0,1988.0,733.0,6.7,1.85,0,Good
3829,159.0,101.0,365.0,14.0,237.0,8025872.0,19234,302,3.0,258.0,4700000.0,1986.0,28.0,5.5,1.85,0,Average
3841,45.0,96.0,37.0,542.0,801.0,81200000.0,87739,3113,0.0,133.0,4500000.0,1984.0,760.0,6.7,1.85,0,Good
3846,202.0,108.0,0.0,346.0,22000.0,13060843.0,149528,26050,0.0,454.0,15000000.0,2002.0,3000.0,7.7,2.35,0,Good
3848,120.0,109.0,0.0,126.0,3000.0,3798532.0,41138,3668,0.0,208.0,4500000.0,1996.0,441.0,7.4,1.85,2000,Good
3849,234.0,102.0,0.0,167.0,1000.0,3609278.0,573541,2235,0.0,1916.0,4500000.0,2000.0,1000.0,8.4,1.37,38000,Very good
3854,283.0,133.0,219.0,701.0,15000.0,727883.0,580999,17040,1.0,2110.0,4500000.0,2001.0,933.0,8.1,2.35,33000,Very good
3857,92.0,106.0,68.0,391.0,835.0,410241.0,32357,2110,0.0,199.0,2000000.0,2002.0,601.0,6.8,1.85,3000,Good
3865,138.0,104.0,0.0,329.0,14000.0,108229.0,30836,15860,1.0,137.0,4500000.0,2009.0,1000.0,5.9,2.35,7000,Average
3867,149.0,133.0,869.0,425.0,888.0,112000000.0,680041,2176,0.0,760.0,4400000.0,1975.0,721.0,8.7,1.85,32000,Very good
3879,256.0,111.0,456.0,394.0,20000.0,34964818.0,39975,21404,4.0,186.0,150000000.0,2015.0,559.0,5.8,2.35,24000,Average
3886,274.0,90.0,0.0,231.0,648.0,101055.0,17478,1951,0.0,159.0,4000000.0,2009.0,529.0,5.0,2.35,0,Average
3888,265.0,101.0,0.0,11.0,19000.0,44566004.0,321283,32015,0.0,1848.0,4000000.0,2003.0,13000.0,7.8,1.85,17000,Good
3889,154.0,93.0,11000.0,629.0,11000.0,39200000.0,192940,12691,0.0,491.0,4000000.0,1977.0,636.0,8.1,1.37,0,Very good
3890,44.0,152.0,309.0,132.0,232.0,36000000.0,9456,825,0.0,107.0,4000000.0,1952.0,178.0,6.7,1.37,625,Good
3892,153.0,112.0,395.0,80.0,13000.0,31252964.0,71495,13707,1.0,522.0,4000000.0,2001.0,595.0,7.1,2.35,0,Good
3893,256.0,95.0,9.0,428.0,584.0,131175.0,30219,1885,2.0,200.0,8500000.0,2015.0,430.0,5.6,2.35,22000,Average
3894,123.0,111.0,81.0,687.0,12000.0,31968347.0,93894,14823,0.0,286.0,3600000.0,1995.0,898.0,7.6,1.66,0,Good
3898,149.0,91.0,357.0,326.0,3000.0,35385560.0,27198,4807,1.0,131.0,4000000.0,2015.0,465.0,4.6,2.35,8000,Average
3901,323.0,106.0,450.0,712.0,14000.0,20803237.0,110616,18645,1.0,291.0,3500000.0,2010.0,3000.0,7.1,1.85,16000,Good
3902,172.0,93.0,0.0,133.0,355.0,13008928.0,73501,837,0.0,333.0,4000000.0,1988.0,151.0,7.3,2.35,27000,Good
3906,548.0,165.0,0.0,127.0,230.0,25359200.0,266020,673,0.0,836.0,4000000.0,2014.0,193.0,8.0,1.85,92000,Good
3908,230.0,119.0,13000.0,567.0,1000.0,180011740.0,177729,2776,0.0,1368.0,100000000.0,2001.0,658.0,5.7,2.35,0,Average
3909,27.0,93.0,69.0,69.0,522.0,10097096.0,5612,955,2.0,38.0,4000000.0,2001.0,231.0,4.6,1.85,842,Average
3910,22.0,82.0,69.0,585.0,939.0,9821335.0,1415,3354,1.0,10.0,6000000.0,2000.0,706.0,4.0,1.85,118,Bad
3911,157.0,101.0,47.0,407.0,658.0,8243880.0,28714,3086,1.0,215.0,3200000.0,2003.0,636.0,7.0,2.35,762,Good
3913,125.0,81.0,5.0,710.0,49000.0,7825820.0,13086,50831,0.0,156.0,4000000.0,2006.0,780.0,5.9,1.85,576,Average
3915,160.0,107.0,0.0,255.0,798.0,14637490.0,16411,2537,2.0,136.0,25000000.0,2010.0,374.0,4.8,2.35,0,Average
3917,69.0,86.0,89.0,511.0,986.0,17314483.0,14621,4073,2.0,48.0,4000000.0,2014.0,713.0,4.7,1.85,0,Average
3918,143.0,110.0,675.0,968.0,16000.0,6525762.0,44339,19928,2.0,425.0,4000000.0,2002.0,977.0,6.7,1.85,0,Good
3921,51.0,110.0,99.0,960.0,4000.0,4301331.0,78241,7921,6.0,177.0,4000000.0,1995.0,975.0,6.7,1.85,0,Good
3922,163.0,104.0,30.0,296.0,769.0,4046737.0,67949,2251,1.0,390.0,4000000.0,2002.0,413.0,7.1,1.85,15000,Good
3923,52.0,96.0,2.0,0.0,960.0,3713002.0,3611,972,1.0,62.0,8000000.0,2003.0,12.0,2.7,1.85,131,Bad
3924,40.0,110.0,0.0,237.0,721.0,3468572.0,10073,1966,0.0,78.0,4000000.0,1988.0,246.0,7.3,1.85,816,Good
3925,50.0,84.0,378.0,611.0,925.0,2892582.0,22697,3559,0.0,202.0,4000000.0,1996.0,729.0,7.6,1.85,0,Good
3926,45.0,94.0,24.0,545.0,834.0,2800000.0,4377,2662,3.0,85.0,4000000.0,1999.0,625.0,5.8,1.85,309,Average
3927,121.0,93.0,131.0,90.0,497.0,2426851.0,16224,776,1.0,76.0,4000000.0,2007.0,113.0,6.5,2.55,830,Good
3928,114.0,96.0,101.0,71.0,730.0,1325073.0,18762,1208,0.0,91.0,4000000.0,2005.0,394.0,6.6,2.35,708,Good
3931,115.0,102.0,330.0,0.0,48.0,2601847.0,22457,48,0.0,69.0,4000000.0,2011.0,0.0,8.5,2.35,26000,Very good
3932,15.0,87.0,101.0,324.0,721.0,800000.0,2308,1700,0.0,35.0,4000000.0,1987.0,576.0,4.8,1.85,550,Average
3935,41.0,99.0,60.0,444.0,979.0,562059.0,8535,3130,4.0,113.0,4000000.0,2002.0,665.0,7.0,1.85,872,Good
3936,31.0,106.0,81.0,687.0,2000.0,399793.0,2877,4343,0.0,70.0,4000000.0,1999.0,811.0,5.4,1.78,111,Average
3938,232.0,117.0,234.0,221.0,12000.0,371897.0,36494,13607,2.0,118.0,4000000.0,2013.0,1000.0,6.9,2.35,11000,Good
3940,68.0,102.0,212.0,195.0,10000.0,354704.0,2705,11083,0.0,38.0,1300000.0,1987.0,633.0,5.9,1.85,314,Average
3944,109.0,106.0,0.0,67.0,617.0,58214.0,34224,916,0.0,137.0,9500000.0,2010.0,163.0,7.0,2.35,10000,Good
3945,34.0,103.0,272.0,70.0,736.0,75078.0,1398,1403,4.0,26.0,14000000.0,2000.0,450.0,6.3,1.85,132,Good
3950,215.0,98.0,53.0,65.0,530.0,18469.0,34263,1038,1.0,141.0,650000.0,2010.0,238.0,6.5,2.35,0,Good
3952,12.0,92.0,19.0,599.0,18000.0,12836.0,1686,20135,1.0,28.0,4000000.0,1997.0,759.0,5.8,1.85,161,Average
3970,157.0,226.0,149.0,248.0,503.0,198655278.0,215340,1862,1.0,706.0,3977000.0,1939.0,384.0,8.2,1.37,16000,Very good
3972,53.0,152.0,541.0,288.0,773.0,14873.0,5294,2888,2.0,67.0,3800000.0,1965.0,575.0,6.8,2.35,251,Good
3974,21.0,107.0,24.0,83.0,277.0,8000000.0,3167,731,0.0,90.0,3768785.0,1950.0,244.0,7.0,1.37,456,Good
3978,41.0,102.0,136.0,48.0,89.0,2956000.0,3258,282,0.0,54.0,3700000.0,1948.0,78.0,7.1,1.37,359,Good
3985,134.0,88.0,104.0,318.0,628.0,83400000.0,160281,2726,0.0,427.0,3500000.0,1980.0,575.0,7.8,1.85,16000,Good
3987,20.0,97.0,473.0,624.0,826.0,27900000.0,74626,3455,1.0,157.0,3500000.0,1995.0,723.0,7.3,1.85,8000,Good
